Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	gamma	A.1	A.2	A.3	A.4	Theta.1	Theta.2	Theta.3	Theta.4	psi.height	psi.treeLength	D.treeLikelihood
1360000	-6629.398201541314	-6168.813893769031	-460.5843077722826	0.17863840397569006	0.31815027230376636	0.2507304196402324	0.2524809040803115	0.05004945344511365	0.35929313108373284	0.06023930350525482	0.025034424738716587	0.45137965919268597	0.054004028034497234	0.34513044034868295	14	25	18	5	6362.1957403274855	281.32944302141533	68.40603283493029	384.9104043662246	371.6224728199067	5140.008040736226	-6168.813893769031
1380000	-6607.929594793837	-6155.727244013332	-452.20235078050496	0.2041567343596361	0.3425517470786288	0.19880661260579338	0.2544849059559419	0.04757430245697348	0.39030242491276923	0.05570948687577984	0.03595734028744754	0.4158707553193212	0.05458569014771003	0.3838456504529645	15	36	6	5	6284.795151848061	101.49243860213726	140.32635072245264	432.0909779930427	408.9422182249112	5374.55888747747	-6155.727244013332
1400000	-6607.358865746615	-6159.636398009892	-447.72246773672276	0.17909275911745315	0.33053443653692055	0.22958517183837557	0.26078763250725095	0.058129798226934655	0.381962776210537	0.05548492599139399	0.03467194833246027	0.4311993844255322	0.03855116681314321	0.38505621730320705	13	30	13	6	5680.325823906053	146.47666118881193	81.92209463883384	430.74369656141073	420.68001509590744	5831.805949957207	-6159.636398009892
1420000	-6609.527565179573	-6160.23597502439	-449.2915901551825	0.19530677430033974	0.3135566157491756	0.2283077852618533	0.26282882468863167	0.05508982694394107	0.3361042912702956	0.05434719091344232	0.02619001555901614	0.4806665116281601	0.047602163685146186	0.35306747257723203	12	46	1	3	8930.123540066561	148.00634041274563	330.3920435466821	73.11008343402861	336.0074341573767	4905.110862249343	-6160.23597502439
1440000	-6626.727875821012	-6158.864169793034	-467.863706027978	0.21525046431889494	0.3090377470650616	0.24610327791683545	0.22960851069920857	0.0405552439981829	0.2998775507035684	0.07129740305838773	0.025442722327984994	0.5293188886534157	0.033508191258461786	0.409594370141287	13	45	2	2	6829.819592189333	226.11058984902698	730.7589527169696	107.28101300095938	536.798067113713	6593.981785089579	-6158.864169793034
1460000	-6635.515901765401	-6165.843152050043	-469.6727497153588	0.19359710925490595	0.335220068810828	0.21549427861692166	0.255688543317345	0.05676780315382197	0.37801521734730525	0.06018277204811617	0.026407338011374216	0.43140057553433414	0.04722629390504994	0.3639889748107092	16	5	34	7	4749.003344015689	258.2436326178146	154.65183535313454	298.32937108153203	418.2098120215454	5474.848474494935	-6165.843152050043
1480000	-6633.306298034931	-6150.996628338775	-482.30966969615685	0.1904909504473492	0.33098499355169336	0.2320175569887826	0.2465064990121752	0.0564432795703929	0.36840267147315797	0.0421441521992419	0.032426838868220634	0.46241528658706765	0.038167771301920735	0.36138243210181875	12	15	28	7	12091.678771081615	818.2561235604562	175.98426278170072	619.8413217110008	468.1381735847341	5735.649318007634	-6150.996628338775
1500000	-6632.0538294199005	-6158.480715487201	-473.57311393269913	0.172874135007627	0.3556420450950269	0.21698611212851857	0.2544977077688278	0.05039970009177655	0.3892536443482331	0.0667308899019949	0.023270777570105698	0.422198457041191	0.048146531046700226	0.32146847681302815	10	9	37	6	6071.990189842533	1166.333243525813	192.01535630795428	356.6744782499845	429.24667244064665	5595.562495651145	-6158.480715487201
1520000	-6641.305536819044	-6169.436481615405	-471.86905520363933	0.2038008468473621	0.3442194678861532	0.18675378194270648	0.2652259033237784	0.046649004335862526	0.4149168773256374	0.054424809052538846	0.03319404889431611	0.4191125573018557	0.03170270308979087	0.3809640876647881	10	21	21	10	9957.142814640338	418.5020363869553	274.2923373875032	407.00972028463707	378.42589046177676	5388.113609210835	-6169.436481615405
1540000	-6625.183562786233	-6152.462462955695	-472.7210998305378	0.18398624332694455	0.33389050262440156	0.21687895315111225	0.26524430089754175	0.051406859735964365	0.41607768996691313	0.06859156296757514	0.03232579532417542	0.39375508485043326	0.037843007154940336	0.31221635912446755	13	15	28	6	7220.639286543357	706.0562979328926	122.14100166034207	368.3031034595628	507.96506708854923	5487.532416893271	-6152.462462955695
1560000	-6641.331083864002	-6165.668970964351	-475.6621128996508	0.19801915155686595	0.33804324870895724	0.21001884220525877	0.25391875752891824	0.0568716530604517	0.38964271879102486	0.04778889582578631	0.02833777455253872	0.43914034482922304	0.038218612940976886	0.39837118271688743	8	19	26	9	8440.403609507328	894.5176108683737	172.81934563088888	321.8907295081151	540.4197803940611	5855.30902861188	-6165.668970964351
1580000	-6628.621475928585	-6157.692132504376	-470.92934342420887	0.21553356718581074	0.29431479752504613	0.22055751367162618	0.2695941216175171	0.04834252152584189	0.3530341245345831	0.05242449435992158	0.03234451840287264	0.4784605425703953	0.03539379860638709	0.35173674986293224	10	28	20	4	6966.763574432954	486.15140382031433	136.23177092837386	453.91181620610485	485.63857127905356	6080.601347423225	-6157.692132504376
1600000	-6631.609069491966	-6165.521253695853	-466.08781579611286	0.18983042356080998	0.3569469398839004	0.22118061884861095	0.23204201770667884	0.05927682193559089	0.36322152615458314	0.05554178122231686	0.0316956424748643	0.44280084565345545	0.04746338255919095	0.4008187783328054	11	26	20	5	8005.2958363513835	433.9620149295087	126.53933174266217	358.7289861042489	437.10115638497945	5650.968683216928	-6165.521253695853
1620000	-6629.5484543831835	-6161.728165460473	-467.8202889227103	0.18875309013656758	0.3375811566149032	0.21635854863906087	0.25730720460946865	0.048812448472007275	0.4399205400951477	0.053253166460070764	0.02668021734772497	0.3976417844131139	0.03369184321193707	0.41155285966605154	10	23	23	6	6754.18851498449	482.45677880191437	208.41915559417683	329.9302454728657	398.08871702175094	5417.374731382228	-6161.728165460473
1640000	-6631.092268690854	-6164.544840908822	-466.547427782032	0.19973009684982776	0.31587554891174513	0.23739088547116327	0.247003468767264	0.05125233096660155	0.3927413750854138	0.062332087807759215	0.031189872190475237	0.4188720787538086	0.043612255195943195	0.340467367735263	13	15	30	4	8551.731773062167	676.2705916461065	118.65060721811336	261.28219805939955	375.14058452206035	5428.16862778728	-6164.544840908822
1660000	-6631.173737253059	-6167.346069953308	-463.8276672997509	0.1908089416048832	0.33697661449717564	0.21518677726117638	0.2570276666367648	0.06788655939988888	0.3541352224264999	0.04229367958709172	0.027002906291878133	0.45698097989038644	0.051700652404256614	0.33185850946115986	13	14	30	5	8006.8303245004245	995.1039321484844	76.87925863984444	486.60632077682556	412.62749008293406	5727.812490057701	-6167.346069953308
1680000	-6618.089477280089	-6152.7758106057945	-465.31366667429506	0.18283894852710192	0.3391076393202011	0.23063517593024865	0.24741823622244835	0.052383456036690916	0.38310267950783844	0.06687411577273497	0.025124981112588415	0.4254957015469737	0.0470190660231751	0.3753053465934892	11	16	11	24	5957.839125615569	548.5237963241279	154.5430779990561	231.81592179875423	387.94945336155433	5336.153132588817	-6152.7758106057945
1700000	-6625.369547102175	-6164.239034303202	-461.13051279897223	0.2256961364385038	0.28711324130609933	0.24284455927876103	0.2443460629766359	0.046322823166711186	0.33430048482781693	0.04994910423678708	0.03356347568826729	0.4805719725530318	0.05529213952738728	0.37193360908990847	10	17	24	11	5368.891658998775	493.3362404165793	174.0272110571859	314.9593062954879	391.08624893760214	5451.001543065129	-6164.239034303202
1720000	-6620.9127857267	-6154.743423063098	-466.1693626636023	0.19865297655690176	0.32064468434136256	0.22908777590062668	0.25161456320110903	0.04368790001556929	0.3224379520349748	0.06876484195273463	0.03047823505221746	0.48585731101723	0.04877375992727521	0.40693414764392055	11	12	34	5	10459.17072452165	960.8425827765064	120.10470794670083	467.3683766899047	384.4486877579924	5352.986898011498	-6154.743423063098
1740000	-6616.902270708324	-6148.6671631793615	-468.23510752896277	0.19829766902831752	0.34542182651790265	0.1995329208572657	0.2567475835965143	0.0641858838555963	0.37014436508662923	0.05842918800780389	0.03721207348230167	0.4291914494901497	0.04083704007752059	0.32515582191281356	8	10	24	20	8133.006266121728	840.3361452047881	181.6533616952158	363.9447308508736	339.52354367522406	4924.322537366654	-6148.6671631793615
1760000	-6636.360202223201	-6167.583811265526	-468.77639095767506	0.20009168319583315	0.3601771665336208	0.20775823463265863	0.23197291563788772	0.04719501675255558	0.34445709527145446	0.06398981846875362	0.03217149424943633	0.4591488153078793	0.05303775994992208	0.42236748196808876	10	7	40	5	7951.8013928482205	1228.675795416442	198.16654366011693	265.47556450109465	387.46249952054023	5610.700778653834	-6167.583811265526
1780000	-6608.727406622239	-6156.684919563573	-452.04248705866564	0.19113665098141763	0.3259391546887381	0.2521335109235819	0.2307906834062628	0.053785546458756196	0.38252024293135345	0.08072343081986703	0.021795934631499314	0.42596967732510727	0.03520516783341809	0.31409245241699507	10	4	46	2	7248.0431498347125	250.50519228917557	234.48429148730153	36.7105871014937	358.4368132516277	5043.444322464468	-6156.684919563573
1800000	-6618.768231100037	-6163.2479927954155	-455.52023830462184	0.21480538709373684	0.3446508675050507	0.20408289392010723	0.23646085148110552	0.035290392434284626	0.3564570944248347	0.06515092945785053	0.032160569879352556	0.45538563537655063	0.05555537842712837	0.32176825321285707	11	29	18	4	6467.013890388607	236.54206431059762	102.56524595370264	240.25874651815653	391.8867254040262	5153.199696254069	-6163.2479927954155
1820000	-6611.521993416047	-6166.502668316534	-445.01932509951286	0.19058978158180986	0.3335760593834945	0.20988100173539143	0.2659531572993045	0.05011490205787351	0.4140239868592395	0.06318137552335287	0.030296163708160066	0.39473283994614006	0.04765073190523536	0.33998939806542194	9	21	27	5	7443.247459689434	168.15386798149143	121.32744198235586	292.8016741395377	363.4313107993121	5078.277746043543	-6166.502668316534
1840000	-6617.7460274201985	-6171.141954213148	-446.60407320705065	0.19184308989373208	0.32914316374346886	0.2202926507782152	0.25872109558458417	0.05822295702428858	0.39351641787388997	0.048594611348174964	0.023397402684140936	0.425837152358608	0.050431458710898824	0.3424830005900046	9	2	37	14	8152.1893900699515	644.0049717467534	166.04473658044634	181.46367850318111	358.18644532662853	4992.787146461698	-6171.141954213148
1860000	-6610.308180945987	-6159.560879945235	-450.74730100075277	0.18630823663919469	0.3308278954404928	0.23146495625384925	0.25139891166646344	0.055487064071151615	0.37302374103639296	0.050056022253580426	0.030263727937714452	0.4459501852871775	0.04521925941398429	0.3554717607424504	9	35	13	5	14091.53604342211	184.82489860431892	189.65007471254	359.7143868666428	456.76613118733525	6101.131193314419	-6159.560879945235
1880000	-6630.347732862399	-6160.884282541649	-469.46345032075124	0.20195553276675932	0.3207812320296304	0.22569315074181107	0.2515700844617994	0.0636661098841797	0.33078452602365915	0.04732034217665195	0.027564237444625012	0.4987219432606726	0.03194284121021286	0.3401887090645382	9	12	8	33	18110.319361844988	449.695717361104	507.9582914285061	211.0135597194681	439.5197073609285	5741.5507443643255	-6160.884282541649
1900000	-6619.899310779612	-6154.595567238703	-465.3037435409096	0.19427698925409007	0.32765530554663125	0.2506864564338215	0.22738124876545726	0.0507695764989734	0.37581876880243187	0.06882779553407586	0.02384450757171044	0.4357725326698816	0.04496681892292819	0.3399872534290366	9	4	12	37	11373.293030276485	2279.815148109738	482.81051025383726	222.38510913093995	328.284787235012	4656.141405297176	-6154.595567238703
1920000	-6629.858396089155	-6160.601830869271	-469.25656521988356	0.18380581982897873	0.3375637185420048	0.24103798026647796	0.2375924813625384	0.05696294008426377	0.3810271905941175	0.052600767600543136	0.02580061802811643	0.44101070646671753	0.04259777722624303	0.3675349913035597	12	13	33	4	7537.580434667927	375.5604874936402	155.88832885165525	338.2304633169845	418.5544334230529	5693.058987221759	-6160.601830869271
1940000	-6664.498925630832	-6175.4080606058205	-489.0908650250109	0.211253107354478	0.33748914787654877	0.19047757931332396	0.2607801654556491	0.05543260139588229	0.40878465672899506	0.0608524289240864	0.03541231709339403	0.3971933119589427	0.04232468389870066	0.37669533268941685	17	20	18	7	5079.263926138904	313.90227099058336	250.89429038923967	182.12687374279088	410.829583782536	5512.638288851606	-6175.4080606058205
1960000	-6636.143929719736	-6168.424201254867	-467.71972846486904	0.19666159868059258	0.30823022752321755	0.22288120669032774	0.272226967105862	0.052214240506558915	0.34165038035785955	0.06234249532052166	0.02701921933960972	0.47543740024002995	0.041336264235421485	0.36588928586478875	1	12	41	8	6200.717778735563	8614.507574389614	243.24072402545397	301.533821985837	396.4203473496498	5612.534089317309	-6168.424201254867
1980000	-6644.699794575114	-6175.301933312898	-469.3978612622157	0.17928326056365373	0.3300362722802339	0.23752333678796167	0.2531571303681505	0.0589869143368062	0.40755711701022224	0.06295882650089533	0.018836944714691294	0.4034304567035988	0.04822974073378726	0.3469046940384271	6	8	45	3	6470.6734502052905	3871.322633439014	311.39114901490234	132.2686693138216	363.70979081930085	5002.514517732078	-6175.301933312898
2000000	-6642.457813394024	-6165.053863728148	-477.40394966587644	0.1935267528570815	0.33098570210221484	0.22394008415606678	0.25154746088463664	0.04530926000867243	0.3921977965682091	0.06062173837495331	0.03364570407077532	0.42809195569341657	0.04013354528397439	0.339132808783238	14	7	39	2	6903.962956067677	592.5875670207838	239.65689342943915	438.1817595520485	410.71126454238265	5759.542123537519	-6165.053863728148
2020000	-6649.397815040324	-6167.9588680354855	-481.43894700483844	0.18350794308221946	0.31374583956358815	0.22680253226637714	0.27594368508781497	0.04627337141626959	0.38661262017757	0.05540789154859026	0.021596049795417474	0.4492845283283706	0.04082553873378298	0.3990600827445389	4	7	48	3	5809.4846712391445	11882.973172907676	352.36058630196345	116.3623149704879	419.10326278520114	5995.2659824526	-6167.9588680354855
2040000	-6635.717768945539	-6163.294108773945	-472.42366017159486	0.17965234508539193	0.33499466413750534	0.24615386414064805	0.23919912663645418	0.044362290932998906	0.38838568330085976	0.07641193905851798	0.022116848004439648	0.42661401918200226	0.04210921952118225	0.3494002620136254	2	9	46	5	10109.07445507805	9350.47880325099	220.43836156311244	504.9081445375399	416.91832625269694	5395.108914241611	-6163.294108773945
2060000	-6619.005502355989	-6151.617808370504	-467.38769398548584	0.17395376543859284	0.3403549952272338	0.22328217220429653	0.2624090671298762	0.05140070920617583	0.41559304076575404	0.06543373618484423	0.02670116044966902	0.4036797532927904	0.03719160010076731	0.35905025675410746	12	2	30	18	8148.121227710034	4797.391057642483	196.22891854101468	281.11090287616065	388.70014157322197	5490.002126615917	-6151.617808370504
2080000	-6628.323903671253	-6169.65536877118	-458.66853490007225	0.18926786650768584	0.34930932570227075	0.17832868685181943	0.2830941209382233	0.04209651177704379	0.3746612230924321	0.06582550314435336	0.03652348296026468	0.43449485555200956	0.046398423473897304	0.3071568592962124	4	9	47	2	4381.6664766100985	6064.157372634936	202.05040441703147	115.18647481016184	404.65024122834564	5368.530782553575	-6169.65536877118
2100000	-6632.323893609356	-6169.9803846513	-462.3435089580566	0.23316122111984885	0.3201221046697134	0.2205620560639565	0.22615461814648063	0.04783014227261785	0.30610170173962253	0.050075535456775074	0.03106837250553375	0.5128840147335241	0.052040233291927515	0.413627598106799	7	7	43	5	12683.766263993051	5233.589036185032	132.9289373483074	411.01276671889326	439.85306105251044	5917.909472478006	-6169.9803846513
2120000	-6636.222823927463	-6180.68010829012	-455.5427156373424	0.20128971868225076	0.2835081474391869	0.2570101626610259	0.2581919712175359	0.05117843619497582	0.3275782023446326	0.0434296301307096	0.03366991267941412	0.4999896147435938	0.04415420390667493	0.38540244356302966	8	13	37	4	8463.944814104561	601.624337681857	130.3612432057486	347.6878642648898	424.859408206307	6057.761968426016	-6180.68010829012
