Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	clockRate	shape	b_m.Hong_Kong_New_York	b_m.Hong_Kong_New_Zealand	b_m.New_York_Hong_Kong	b_m.New_York_New_Zealand	b_m.New_Zealand_Hong_Kong	b_m.New_Zealand_New_York	Theta.Hong_Kong	Theta.New_York	Theta.New_Zealand	tree.height	Mascot	D.treeLikelihood
100500	-1956.1640933412202	-1910.6865064933463	-45.47758684787401	0.3558635485039877	0.22475274381757895	0.18878987682752224	0.2305938308509109	4.9946347110078895	0.0037400607527837727	0.4752647494073473	1.6991038812740964	0.7491113307645504	2.3982841549291782	0.2532482930302864	1.798041894544815	0.3607811483189893	1.0607225558079851	1.9095161441338662	0.3826394312091896	2.931560452056516	-39.483583201620704	-1910.6865064933463
102000	-1944.8904788172601	-1906.3658185267195	-38.52466029054061	0.35747902465428627	0.23442579445472547	0.1880121761883973	0.22008300470259076	5.028522297406446	0.004293614284693383	0.25739322338780335	2.087907419078341	0.2767608184168644	1.8315792482335602	0.37436328318719847	1.8439766447949753	0.037024118104636995	0.6164953108073482	1.1946596786987536	0.5161835341334102	3.3537614817832693	-35.16094649050946	-1906.3658185267195
103500	-1957.3775565621079	-1910.1547961930996	-47.22276036900829	0.3404675143656408	0.23442579445472547	0.20113072855306507	0.2239759626265684	3.754588887576707	0.00324292822538209	0.38486146015252687	0.7988776742518376	0.15628132833435648	0.16997808170852333	0.21461238791685158	0.8814606564407486	0.5175625275662308	1.140076094321417	1.5544711971564185	0.8578249876856405	4.1115469714756046	-45.514901245477155	-1910.1547961930996
105000	-1952.5746274273056	-1898.0201471972418	-54.554480230063724	0.3211390665923856	0.21794745378777236	0.20971115429609094	0.2512023253237508	6.261447711726132	0.00296910692813233	0.5688456463364503	2.9249649294658377	0.5270087493952103	0.16997808170852333	0.1330100356340379	0.3698123158212888	0.8727058195772502	0.47831595128997045	2.4215002530533827	1.3258707498594997	4.427930482793649	-48.41486505315261	-1898.0201471972418
106500	-1947.2719794438983	-1903.3139955789065	-43.95798386499185	0.3211390665923856	0.21794745378777236	0.23120270497766227	0.22971077464217948	4.674798916012131	0.003643185886635302	0.1536048648605953	3.913556682243072	1.1352346443516723	0.24174962475969614	0.03760106740038003	0.4033528257166196	0.466841498722571	0.44826127526105247	2.4634650537879406	0.5679849990364099	3.3845166870930945	-39.834504349901884	-1903.3139955789065
108000	-1949.6471823960458	-1904.4508112502724	-45.19637114577342	0.36000598299020203	0.22834632884325098	0.20889329848714275	0.2027543896794039	7.523636888811159	0.003925312335955129	1.0142338206040675	1.246479688460832	0.5601273966429829	1.3310922227569857	0.6318448941415347	0.4631445020633023	2.4063476366664647	0.7199744939643034	5.067477798720207	0.33185059745534445	3.371909175237801	-36.91499053761422	-1904.4508112502724
109500	-1943.1575790705492	-1904.3229432989926	-38.834635771556634	0.34166468602604116	0.24491329820179414	0.19624854640290876	0.2171734693692556	6.709772115082292	0.004560084999745405	1.2426013508120355	1.212172193625106	0.26562545737121507	1.5824315282772432	0.3567670673084455	0.36590466330524707	3.145934634748885	0.7199744939643034	1.6811887993188959	0.3329918607973357	3.494363599053853	-32.800454383680325	-1904.3229432989926
111000	-1949.3753249392387	-1901.9751072869915	-47.400217652247264	0.34767460273006145	0.23365792381975037	0.195861238660469	0.2228062347897188	4.674263426526724	0.003657672043018814	0.7613054434189379	2.546268294948501	0.23927835931704197	1.2673835428574496	1.1764902151908503	0.6987781019504663	0.9354996259139405	3.1976751035040176	0.9865466196181151	0.5820777149607275	3.832400702038997	-40.40086702393215	-1901.9751072869915
112500	-1954.4194269042935	-1906.296245795331	-48.123181108962505	0.3411704562949817	0.21984832977088095	0.20422899465294242	0.23475221928119466	5.568530012750672	0.0041351879366609695	0.23028741116136567	6.9172938955018255	0.22185378193212946	1.3905368694319464	0.2221120185613896	1.577109397156944	0.9749386895869131	1.3158028127372094	0.8482895727456814	0.30156492978147426	3.6557905982667407	-39.50801534769797	-1906.296245795331
114000	-1951.6936769395845	-1911.1911801373099	-40.50249680227465	0.34113151624270777	0.21633063715778889	0.20778562731830838	0.23475221928119466	4.4356612061260865	0.004042497488036977	0.21225895369679493	0.5126619742045945	0.08027288004831233	1.3905368694319464	0.1333737613199205	0.3020284240361252	0.9747945012877313	1.4516073881631408	0.670420383523569	0.32655685857571115	3.736295625538225	-40.16570780466224	-1911.1911801373099
115500	-1951.2111139241445	-1903.4984377790322	-47.7126761451123	0.34612923216771296	0.21148275621483056	0.21001098610312366	0.2323770255143325	5.90354936890131	0.003442667390376158	0.7704224029605521	0.20205872354227364	0.059850547954402006	1.6352566431984248	0.1784343185355453	0.5524222105380358	1.1083512977667043	1.2844126902419533	3.323228352019557	0.1830736269234704	4.802211853869028	-42.715817843149125	-1903.4984377790322
117000	-1942.4129317370919	-1909.314894987197	-33.098036749894746	0.3475372578295508	0.22017245287261444	0.22225064076917583	0.21003964852865864	4.649533687758958	0.004418214544383469	0.5138993353206405	1.46450381916818	0.24546323800317496	2.7466109765728812	0.07264034631038443	0.5524222105380358	1.1083512977667043	0.5015937692260747	3.732912330221071	0.21854423686355717	3.7253804835187894	-27.666937292860265	-1909.314894987197
118500	-1940.9200585822011	-1908.283800525265	-32.63625805693616	0.3371875664312432	0.21895972803025063	0.2121929382560342	0.2316597672824717	7.155713736323442	0.004535600393813093	0.11684825700305654	1.1983188371490605	0.8480901265944975	0.7608966941007606	0.6186957597296514	0.14746175388206087	1.2840515513474648	0.14806983802364926	9.138877792106225	0.2729348227224902	3.40174784489701	-26.144998989287906	-1908.283800525265
120000	-1948.3210877858996	-1906.622066330714	-41.69902145518565	0.3500823333558493	0.21541119939107706	0.2050586951498075	0.22944777210326583	5.399572097462311	0.005881212871786528	0.2119710098180189	0.009164738432338022	2.022113903094952	2.551748070249558	0.8083785851601436	0.22747533288227376	2.7092730267309086	0.5897193712836923	9.138877792106225	0.3540609886550764	3.2271321754640323	-31.77825312782815	-1906.622066330714
121500	-1945.136461574341	-1904.854658889156	-40.28180268518477	0.31894018167664834	0.2468083829679946	0.2011114539189265	0.2331399814364303	5.619807103116743	0.004914633178617253	0.49775912784603976	0.09524892190095828	1.4351740676380484	2.551748070249558	1.9591650869598254	0.22468809638994122	1.7467912138779955	0.3258152744739928	18.089711297145676	0.5292538522811319	3.11840016707312	-28.04302774059316	-1904.854658889156
123000	-1948.450192056396	-1902.963835689057	-45.4863563673389	0.3143651218187131	0.2457346352815433	0.20616242783762445	0.23373781506211888	5.619807103116743	0.004875067067452237	0.4948601085508308	0.18312493419960674	1.0967137132797744	3.615959823468491	1.4268362221348405	0.24608057748995069	0.3004143391514063	0.43845276068132283	8.462279309916058	3.1915886334438426	2.5829688080365307	-34.80492853347947	-1902.963835689057
124500	-1942.6910932259404	-1909.6235727405676	-33.067520485372825	0.33714822139326367	0.21825967930671852	0.20589831160159702	0.2386937876984205	5.45377694375513	0.005465452421888665	0.3439689175291794	0.04778616117573174	1.6575836985002421	1.878774285789557	0.18317040091620457	0.22880535436072838	1.2450048236614704	0.192786529895774	10.332614476280831	2.080728429769205	2.6957263403604323	-24.133383083844837	-1909.6235727405676
126000	-1943.9407815828686	-1907.839557801335	-36.10122378153352	0.34809629741841075	0.23407694444286586	0.19495023557644997	0.22287652256227314	4.888040989838209	0.004934088339969551	0.013590339699778924	0.5956970141483006	0.9694313978675411	1.5289712157415576	0.43091437965636065	0.5478202061229036	1.7863749461581664	0.6534138719399967	0.8821621909376004	0.6762838702875396	3.0939764966056504	-34.44918957551547	-1907.839557801335
127500	-1946.1920031690806	-1910.4508624206765	-35.74114074840409	0.34529963337776964	0.24473979540243954	0.20283450485319537	0.2071260663665952	6.47546697624236	0.0064790531153442275	0.4197545945665501	0.2846551252041478	0.9666202823880403	1.5289712157415576	0.1801324543482584	0.27335818793519434	0.7063596157318944	0.44515277232800776	5.353400692751413	0.565995378102868	2.9715564147268316	-30.613817762658492	-1910.4508624206765
129000	-1950.7653916303198	-1910.7169462384456	-40.04844539187418	0.33532357434273863	0.21483708462181575	0.21989531387446226	0.2299440271609831	5.367554796745101	0.004482210797225287	0.3665614359621532	2.6423940712437934	0.10773749980981046	1.918532989711036	0.2709948295036155	0.26377723068653414	0.21721335467159592	0.3385948282799529	4.205767613701281	1.3007657050247823	3.6189181332729925	-34.585805983320675	-1910.7169462384456
130500	-1946.3450196993094	-1906.262342449038	-40.08267725027156	0.33532357434273863	0.2332137254088979	0.22524406270497216	0.20621863754339106	6.850537840330753	0.004029940963703868	0.05306366530244124	0.8371058899822411	0.5186648617491381	0.7564528427244471	0.08117422481816368	0.13329850730365564	0.6228375613082618	0.20014445177589182	2.50246918166063	0.5537296651881828	3.4289555999437416	-39.19154782907216	-1906.262342449038
132000	-1955.0527680942025	-1908.4890227409965	-46.56374535320605	0.33144530112869436	0.22465379051006834	0.21246058989275912	0.23144031846847793	4.797493197153973	0.00404114394331812	0.08177382306608395	2.923814352893726	1.9767382664663535	0.09129488003791014	0.0017148102032173208	0.5839339610244477	0.32022020414541225	0.5186930464695473	2.0027533608437027	1.3589119148925983	3.6817326407301523	-42.88551689292159	-1908.4890227409965
133500	-1949.6183988673781	-1902.576031269879	-47.04236759749926	0.3402118563860828	0.21362921853398878	0.21603872244504027	0.23012020263488792	3.2417836476152946	0.0033997202782292822	0.6166270240187335	2.0991278687790413	1.9767382664663535	0.08950200561159204	3.1593064936858827E-4	0.5549256040973279	0.5826029594565308	0.2772845427711708	1.8722067339871538	1.2655031306411306	4.764352224133189	-42.73055676003191	-1902.576031269879
135000	-1955.5823367690982	-1909.7151274759995	-45.86720929309872	0.3457883184040578	0.20719143734932358	0.21439255701568538	0.232627687230933	7.785706172821005	0.00395583766510993	0.17420926576049584	2.2791183759436358	0.13588969347885713	0.12136548126925813	0.01573145506790701	0.4362115976712896	1.1744878964083219	0.7873154397107822	2.9262776114880853	0.49828764170791084	3.8571849718865177	-42.61751249293235	-1909.7151274759995
136500	-1950.8575005428709	-1905.9297380810144	-44.927762461856524	0.31892480386042177	0.22251828333083443	0.20503243108822297	0.2535244817205206	4.141608722415029	0.004086337056812427	0.8418121503723145	0.4486372242024676	0.04874360313934662	1.1802284693281409	0.035205584654806596	0.06481797822571225	0.8022048769358109	0.6500179364491037	0.6241425010538205	0.3951749349532926	4.097440046659575	-45.286726483511345	-1905.9297380810144
138000	-1955.7113186196598	-1907.6899730078799	-48.021345611779886	0.3085890789299171	0.2533485700819586	0.20503243108822297	0.23302991989990116	4.9203392034893785	0.0042258557620228855	0.3420144671233488	2.609720748376585	0.18774646803385356	2.8164769109145698	0.07756268205608328	0.15347406046612627	1.3587412862685444	1.1487445564640166	1.5507541788623302	0.3528068768754437	3.457055891333173	-42.98736933298638	-1907.6899730078799
139500	-1951.886151836355	-1909.5705312020282	-42.315620634326955	0.3222609092278581	0.21826455702662434	0.2120967153051924	0.24737781844032505	3.094294157388159	0.0039242130960161865	0.16491266973313173	1.1943197236816356	0.22022571360612073	2.713888613929222	0.030311750370919006	0.3175376796765184	2.212547929057225	1.7380189439826197	0.4030832201770813	0.12739574549428356	3.455267497813324	-38.565507183334944	-1909.5705312020282
141000	-1968.4951426937203	-1909.6699859638622	-58.82515672985811	0.32098910424563765	0.20319173528837853	0.2395203661034235	0.23629879436256018	6.093013043810473	0.003085914401980188	0.7483969073412132	0.2065385381540845	1.44463986767168	0.1380111910429531	0.01438621571725144	1.3839850449061912	0.8594390661337127	6.406849727902569	1.1379075336963307	0.8027611481956474	3.6114404670133493	-51.31273336618931	-1909.6699859638622
142500	-1955.0050971108333	-1904.991152422086	-50.01394468874726	0.3396464484324157	0.22262466733589972	0.22201052928680154	0.21571835494488292	5.345260755051659	0.004460209548684382	1.069114436851307	0.9533955277903792	1.3482467645275018	0.7874020514223814	0.03781185953410883	0.125951574128192	0.6029965421879937	2.9157112068304265	0.2551843830790733	1.3968978631657007	3.772327176145662	-45.836693990046726	-1904.991152422086
144000	-1953.168457084334	-1903.4812452843494	-49.68721179998458	0.3439287016804832	0.20639523821097802	0.21123640279217615	0.23843965731636252	8.214548692978436	0.0032259479753956118	0.7820073357734019	0.21872498979232646	1.588579218005769	1.2153605066932445	1.3155656042543946	0.07215286370941311	0.3624390820233058	0.5083914394724215	2.642566333963538	0.7926062499116474	3.751176671064579	-43.91054376625867	-1903.4812452843494
145500	-1946.6523181077503	-1907.3158091850285	-39.3365089227218	0.33757646603331715	0.22713706951572088	0.22211391755893456	0.21317254689202725	5.0507337364188745	0.0042141681424446385	2.9305953676921	1.3549710784747018	0.487002772353626	2.024960389892148	0.4527088445868263	0.10554117991611439	1.0289530766877624	0.3882073887671495	2.5779385210514922	1.7430373391874505	3.329606091994853	-32.41117433494649	-1907.3158091850285
147000	-1942.8624834477307	-1905.3994794419625	-37.463004005768276	0.33479480965593644	0.24085461852277693	0.2111780249292592	0.21317254689202725	6.942609471000948	0.00469235619715412	0.9513977983617317	1.3549710784747018	0.4380633372840045	0.8448808395521306	1.272843171717425	0.3124327850702836	1.09029666283743	0.18833487735214102	1.0339342270147938	0.7840740297501628	2.994016147393824	-33.6278584728429	-1905.3994794419625
148500	-1934.5693003932736	-1909.6862569813934	-24.883043411880177	0.3357600635384904	0.2189649245977501	0.2102127710467052	0.23506224081705407	8.296982523608682	0.004210397496012421	0.2582861124382285	1.2613785139310858	0.21984446417510833	1.4938893905547552	0.6397482996446731	0.10590288828645719	2.228971420352933	0.1208525379812755	2.092394533681905	0.5078153309238466	3.454911519636528	-19.957940869836296	-1909.6862569813934
150000	-1957.0384844476569	-1917.9423473622705	-39.09613708538628	0.3225105039978882	0.21751278372309343	0.20588112802336023	0.25409558425565787	5.183120841427765	0.004495420500859468	0.3215231058396521	0.569763192763556	0.13922628326033967	1.4938893905547552	0.44829954423930524	0.8598767378159359	2.3670131254883175	0.6928676180723928	1.4689263922682199	0.5680208022447014	3.1056518839881457	-35.84743676180706	-1917.9423473622705
151500	-1942.8833098327127	-1900.132078725602	-42.75123110711072	0.3382954084404629	0.22127614646969765	0.2189374573691851	0.22149098772065404	6.431103196417657	0.0038490111950744933	1.6275459435867032	0.8172961121471807	0.046790475529694106	1.116272350088621	0.0844097835864401	0.03874022353831785	2.472551354902603	0.8320550945277878	5.570633347073159	0.24463565653231625	3.6686108706287053	-35.825349518096296	-1900.132078725602
153000	-1946.9748459059936	-1909.6700190102968	-37.304826895696785	0.3199074092557421	0.22828788326079963	0.21908754292649635	0.2327171645569616	9.29807153919425	0.0035459974228055553	0.9927543840469685	0.9134311203129226	0.35756596696760695	1.52600897001778	0.06018820943941069	0.11201972910505867	1.186529667956462	0.6651334620744325	2.1838915710575306	0.5738075367053215	3.627516425984544	-32.666263047445284	-1909.6700190102968
154500	-1955.9001807433392	-1908.7182095583153	-47.181971185024004	0.33101920010378455	0.21912318471188436	0.21714045062736917	0.2327171645569616	8.085706662219765	0.004155846011314144	0.49065078000485846	0.4517144283692126	0.4799277152233228	1.100443690030745	0.3543199207670007	0.34755502724282483	0.3279157782941743	1.0028061928877527	0.7243209622629169	0.6863308946533945	3.8705259422247447	-45.95307232281495	-1908.7182095583153
