Sample	posterior	likelihood	prior	pi.0.A	pi.0.C	pi.0.G	pi.0.T	pi.1.A	pi.1.C	pi.1.G	pi.1.T	pi.2.A	pi.2.C	pi.2.G	pi.2.T	kappa.0	kappa.1	kappa.2	mu.0	mu.1	mu.2	clockRate	Theta	psi.height	codon.0.treeLikelihood	codon.1.treeLikelihood	codon.2.treeLikelihood
9682500	-6051.266781313684	-5468.28036015681	-582.9864211568738	0.48695841476572665	0.221205216749961	0.10014842320200948	0.19168794528229888	0.3097889631810586	0.4073531006553559	0.10724962277855257	0.17560831338503494	0.2871365501112999	0.4006134098768501	0.0789248498398979	0.23332519017195413	9.462824573534533	2.0658073412086457	3.955235066377309	0.5942134507560314	0.9280779230713843	1.4757763092714202	0.0023807125353683956	33.96349791769018	54.2733056236615	-1440.6152790958572	-1774.948168177906	-2252.7169128830474
9690000	-6049.290253884101	-5469.891165366	-579.3990885181013	0.4978174118839626	0.24740642068930027	0.07368754372990213	0.18108862369683104	0.31706145409181424	0.40140438560041314	0.09623574926111134	0.18529841104666328	0.3108096653534447	0.37052414878287665	0.09316896969051074	0.22549721617317006	9.669710361091356	4.326802979101281	2.914080388181521	0.6734217726010793	1.059103398161473	1.2659196948212599	0.002524862482406663	32.659833216746506	53.34261680061403	-1442.8482562620566	-1780.4317106923654	-2246.611198411578
9697500	-6063.410036979882	-5487.6922119513465	-575.7178250285347	0.49611795398856073	0.2369769402924162	0.08899871444480474	0.17790639127421443	0.280196504992384	0.4750026586482649	0.079485435746481	0.16531540061287206	0.3153357804181458	0.37562494755235004	0.08093797989798959	0.22810129213151673	9.669710361091356	2.462981992445923	2.2245429847539424	0.6029936237882615	0.9727782142817899	1.4223376553765574	0.002491118060026231	31.3091852796513	54.16025815847771	-1437.882563993869	-1793.8408624002989	-2255.9687855571783
9705000	-6064.450204524125	-5476.78103058224	-587.6691739418845	0.4981391866571887	0.21832109918840978	0.11239778692928126	0.17114192722511629	0.2945210886494766	0.4195793356347004	0.10945098691534458	0.17644858880048042	0.3045987634535422	0.38931912408199576	0.08637223230131999	0.21970988016314424	11.578910243402754	5.839230747586871	0.8381826150963285	0.6354839720465827	0.9866845243337178	1.3760957130103955	0.002501380740981073	38.20210264732253	54.483439528151884	-1440.5795656498926	-1782.105898702206	-2254.0955662301417
9712500	-6075.149155678077	-5500.262438173925	-574.8867175041512	0.4402329514992703	0.27455103614097337	0.09539514355856672	0.18982086880118565	0.3297025576974334	0.42920036286196667	0.06811701895529214	0.17298006048530984	0.3230844707002657	0.38211352381045716	0.07395665288001652	0.22084535260926277	11.330572278495007	2.6657597628141323	1.7552533769804586	0.6908960823264427	0.846870757934823	1.4607612363212388	0.0024438649626626415	28.257656810775543	53.687613200164755	-1443.3555503114685	-1794.1618067404886	-2262.745081121968
9720000	-6064.7049665867835	-5486.656952710253	-578.0480138765311	0.4651062217583444	0.2303826216231303	0.11073484596827576	0.1937763106502456	0.31942426329793927	0.415359084537179	0.0979193160310481	0.16729733613383563	0.3270345609932989	0.35180422531762584	0.09910709973126222	0.22205411395781516	10.431193956710363	1.3971870418173034	2.081898178590715	0.6580984110382444	1.0599144943743783	1.2803589917827953	0.002488546316362979	27.462018453882198	54.945928353866776	-1446.7932194464347	-1781.6837423969387	-2258.1799908668795
9727500	-6066.1759068898255	-5466.680700636338	-599.4952062534877	0.4557351808482674	0.27104816559413347	0.1122127105168327	0.16100394304076243	0.30188014441845656	0.41963994334455273	0.10838768817336708	0.17009222406362556	0.32021799759274117	0.37993691768097787	0.10198251870034905	0.19786256602593405	10.760553822120787	2.6569949475609533	6.037141380216465	0.6583047956511451	1.0006776353477562	1.3393904489803876	0.0023937002110609677	36.252745222814994	54.19480942578352	-1434.5041766308127	-1773.2961406073994	-2258.880383398126
9735000	-6067.418505626469	-5479.556370747447	-587.8621348790222	0.46292049361384624	0.2847987190478113	0.08386840699496718	0.1684123803433714	0.3024514523017842	0.41825676586364635	0.09938550975285473	0.17990627208171645	0.3181263680741967	0.35685222376489745	0.08634486948698011	0.2386765386739279	9.691961067204403	3.2789039768859376	5.19913803543414	0.6333705853198676	0.9819835610840162	1.3828999992404942	0.00220447842778129	35.43173624429328	54.09248513517896	-1442.8645377314376	-1782.8001468824332	-2253.8916861335756
9742500	-6052.0732658978395	-5461.5424178066405	-590.530848091199	0.49720152924052335	0.2354742901537603	0.10296152493953342	0.164362655666179	0.30116574230890725	0.44782771425316503	0.09090451768335159	0.16010202575457783	0.30205013375678297	0.35938239052779747	0.0862191133659777	0.252348362349444	9.691961067204403	1.1641067130233331	0.8462678998896923	0.725936662938454	0.9614748370151589	1.3112834365365682	0.0023241182391652757	29.417139964568978	53.8622903587025	-1429.1355961600598	-1782.6472470238846	-2249.7595746226966
9750000	-6086.938346897876	-5486.903023684274	-600.0353232136023	0.44632670728278595	0.24805052034823283	0.10184841642674541	0.20377435594223187	0.2927614041594147	0.4283944206378886	0.11086940035762498	0.16797477484507348	0.32272124274003994	0.35259991920504385	0.08072203989972745	0.24395679815519086	9.4384082185367	2.8196258935411644	1.593035525451927	0.7567733226586023	0.8103618804931834	1.431706574575158	0.0020947868532114255	35.0257967975318	61.484111538500564	-1430.8232118306946	-1787.2379619324543	-2268.8418499211252
9757500	-6076.507910141202	-5471.417382034064	-605.0905281071381	0.43348272855353703	0.2732151340407608	0.1225917666682555	0.1707103707374427	0.2840354018840806	0.4475300116736954	0.08259799258704079	0.18583659385518492	0.32706915136261794	0.37872935338923086	0.07296691268874547	0.22123458255940787	10.48163669962567	1.55462199494424	2.948310749675725	0.7259985475486486	0.935896079888052	1.3368006037421005	0.002134244104247608	41.179938005808985	53.587630696830246	-1448.7743457548622	-1777.5522996490245	-2245.0907366301776
9765000	-6075.0295942015055	-5477.050149551686	-597.9794446498187	0.47766416026169994	0.24404487266973998	0.10882638632668594	0.1694645807418702	0.24152888350396456	0.4918429362234193	0.09245262736038859	0.17417555291222925	0.3424561549138445	0.3649569819821404	0.08270397435004584	0.20988288875397143	10.401977056734259	2.263827240712036	6.5228963230218495	0.678857443544336	0.9488952296104901	1.3707180765763358	0.0019985961097988966	39.18167282531062	61.366967531178986	-1439.4765686280632	-1786.3389665168952	-2251.2346144067283
9772500	-6090.138288160616	-5485.661143012216	-604.4771451484006	0.5157396102290649	0.2347598599093203	0.09572684305527693	0.15377368680633396	0.28234094044139635	0.44485764927911065	0.09080833387772942	0.18199307640176535	0.3042623240093633	0.4032972388452882	0.1015646259491627	0.1908758111961881	9.740769290585746	2.2903238541630566	2.077290506777604	0.693231785954883	0.9664882081827381	1.3388192048431147	0.002026446483240765	39.82272966418838	60.49022364259986	-1444.8716682827926	-1776.2322120489014	-2264.5572626805215
9780000	-6086.151540430497	-5480.396685507122	-605.7548549233748	0.45309931430055533	0.26098044255770403	0.11795847592401325	0.16796176721772343	0.2783523985207846	0.4610912562992015	0.0835205665137045	0.17703577866631118	0.33520588904827	0.3518509999343307	0.08712572861307953	0.22581738240432206	11.507091978141256	1.8821878132313778	4.2409807585228645	0.6911788155851749	0.997722037064312	1.3096285702818695	0.002015296951737915	39.62694950896795	59.06659026220827	-1433.2316604549978	-1785.0497927586687	-2262.115232293456
9787500	-6098.190985692865	-5490.3031377809475	-607.8878479119176	0.45562576632384855	0.28351325298620156	0.08771933233932631	0.17314164835061963	0.26158646076452524	0.4900286212507154	0.09791160826305172	0.15047330972170955	0.33127724604849346	0.38984164731592125	0.07241586791620622	0.20646523871938136	11.507091978141256	1.733021384616845	4.373882391147974	0.6757530653874803	0.9587108672428349	1.363992034347719	0.0021412670828891843	40.65508175247789	59.74902855333849	-1440.0272315650734	-1791.8153829736461	-2258.460523242228
9795000	-6086.3303554655795	-5472.795506219739	-613.5348492458405	0.44420859685530334	0.23510926325509415	0.10122034242307944	0.21946179746651912	0.3344395322009279	0.41873639915466226	0.08980420348990066	0.15701986515451102	0.3363951177298948	0.3748803777199086	0.07882620685364891	0.2098982976965501	11.507091978141256	5.362041717845678	3.6870467254039263	0.6836228767065893	0.8430644713213049	1.471806094242136	0.002073926685536437	43.72375148770047	58.08256643199436	-1434.7554969950913	-1786.8489073862665	-2251.191101838381
9802500	-6088.941752598068	-5493.0042066683745	-595.937545929693	0.4597870913195011	0.2168209634347346	0.10062149227335834	0.222770452972402	0.3064184531280209	0.41733707573606565	0.1100499556059282	0.16619451552998715	0.3059656903573615	0.4153016849829073	0.09104772949993613	0.18768489515979744	11.507091978141256	3.226237712295779	4.443698052434308	0.6912927371191272	0.8748016107488863	1.4324356175468382	0.002329842650774624	37.59693505802932	57.82646578913135	-1447.9945689765964	-1788.0218079530573	-2256.9878297387213
9810000	-6072.191793613315	-5465.332958155344	-606.8588354579707	0.4785642649748383	0.2378982773143223	0.10937947190865997	0.17415798580217537	0.3273814175353202	0.39314640206240103	0.09842609401252457	0.18104608638975622	0.2933510371998004	0.40775209624150244	0.07985228970121849	0.2190445768574812	11.662420034295755	1.6865180516134426	2.8451927183767927	0.7073458650421922	0.9626516150995083	1.3286089287394516	0.0022692949980531504	43.45547589746214	60.43995784649711	-1435.1568125494032	-1788.1084626531492	-2242.0676829527924
9817500	-6110.032856116542	-5495.7443429009	-614.2885132156414	0.44995961614315105	0.29286100300780527	0.08808241908621274	0.16909696176282699	0.3575337004761091	0.3985636313514247	0.06931674416860213	0.17458592400386613	0.3065214908920372	0.42166502254611493	0.07724478820569214	0.19456869835615823	9.444735478394696	2.2837158875340253	4.0996738763144425	0.6489963455357224	1.0312375138389462	1.3180946946516905	0.001998964365656522	50.655973174445755	57.62100810442209	-1437.8489619021013	-1798.0384039826295	-2259.8569770161694
9825000	-6082.887875239034	-5483.945716652007	-598.9421585870267	0.4716207478363599	0.2555406314213358	0.08790778724750926	0.18493083349479106	0.2983878616694975	0.4118753102407333	0.09733292670602248	0.19240390138374872	0.3043673819147476	0.3838691436735176	0.09357666024179513	0.21818681416994212	9.444735478394696	5.068798663090556	1.971811819443697	0.6254047808646186	0.8175227741367064	1.5552886582408865	0.0021929902504697913	48.10887058088331	55.06880230773398	-1438.3372050476653	-1785.1212491974227	-2260.4872624069185
9832500	-6078.8432428872175	-5481.144827628852	-597.6984152583656	0.5106616743852924	0.2105519308548919	0.11632945004440948	0.1624569447154021	0.3190881858903664	0.41377823331800045	0.09738645171894356	0.16974712907269168	0.3510607177944454	0.3597088342615851	0.08731396854648665	0.20191647939748522	8.646906490932164	2.367711951545599	2.1726408161376347	0.6472333601676322	0.9103277353776437	1.4407590633126643	0.0021039064387743246	39.61905490845469	58.65322183584429	-1446.0842013959457	-1779.6631528627818	-2255.397473370124
9840000	-6082.7540076734	-5490.889909157544	-591.8640985158561	0.48809566928153664	0.24211294923334947	0.08404566944425022	0.1857457120408597	0.2984968650336872	0.4577612820870026	0.08436643163180363	0.15937542124750867	0.36030196459645814	0.3599630548384686	0.06940968216625966	0.21032529839881606	9.307579906092606	1.881951056737285	2.0700663383675226	0.5996498849007313	0.9133498697089325	1.4850938162708152	0.0020257643305209077	32.526377338128476	57.164465486747815	-1446.3274999144253	-1778.7052771691992	-2265.8571320739197
9847500	-6087.6114943107505	-5488.074832773128	-599.5366615376222	0.5239280640794712	0.23480345741263176	0.09545099880835924	0.14581747969953385	0.3528167039690884	0.3713908410474187	0.1094949305562895	0.1662975244272057	0.3149944535563492	0.3825017705413038	0.08308418963541517	0.21941958626693428	9.111068551069327	3.4431440101621433	2.6216042444263303	0.6215874035955784	0.8954248397709624	1.4811857918886753	0.002153634296888921	33.8648786619727	56.071151312755106	-1449.227385166051	-1779.6704678267831	-2259.176979780294
9855000	-6089.452130594246	-5482.242609775285	-607.2095208189616	0.47893032770854893	0.2525682447179124	0.09746987247399008	0.17103155509954474	0.33321783014029793	0.4210883121609238	0.09061952876272622	0.15507432893605433	0.31600290649527857	0.3726767414302215	0.0886612934391885	0.22265905863531385	11.369386334951145	1.91778439283797	2.624442813208616	0.6994239567204177	0.9000915511902513	1.399053177597523	0.002189943988016957	40.78194650367024	56.60914807129462	-1443.0181166987015	-1781.5524760438298	-2257.672017032754
9862500	-6083.054155461232	-5480.829417887594	-602.2247375736381	0.424081716861768	0.2831609707483916	0.1282595394492913	0.1644977729405454	0.34136005290374477	0.4017391747644264	0.08807474478605787	0.16882602754577325	0.29736423289263975	0.4210436963922748	0.08142250767114247	0.20016956304394537	8.77941711446271	1.214068086953646	1.571046393135982	0.69813046697922	0.8795804781403028	1.4208515809137108	0.0022200472797089146	41.2524939537448	55.08820477986017	-1434.888323514516	-1785.34918120553	-2260.591913167548
9870000	-6088.361413731531	-5472.22970040646	-616.1317133250708	0.5065542057907645	0.2331580901703684	0.0872889227318643	0.17299878130699906	0.24754370142680737	0.45828075302921417	0.101712441469124	0.19246310407485673	0.30971619895360386	0.38064857659687656	0.09760391679424792	0.212031307655274	9.656163821645539	1.6594208308375202	2.6739828198801043	0.671597357050044	0.9695775870880823	1.3572612337525873	0.002146535154865763	52.645452412165376	54.73462477588738	-1437.6017421167219	-1783.201176694391	-2251.4267815953476
9877500	-6099.574638330414	-5479.310685399983	-620.2639529304307	0.44207634175362437	0.2502125681438019	0.103806290720464	0.20390479938210612	0.31449505443299236	0.45124094315264585	0.08171953364475389	0.1525444687696102	0.32657828893716134	0.36851516454599154	0.08202853472034495	0.22287801179650443	9.656163821645539	1.2581012788644161	6.359297246960967	0.6842916195727209	0.897441936342361	1.4167630708447874	0.0021395425549555038	48.87128861905219	61.58202804235266	-1435.89654286619	-1790.7493412728118	-2252.664801260982
9885000	-6078.71337194694	-5470.42548723078	-608.2878847161605	0.4879864304758008	0.23191565917655338	0.09473052465697067	0.18536738569067157	0.26655321853479835	0.43110970720196046	0.10739473140969354	0.19494234285354992	0.3040438188352373	0.36896071550015985	0.07688958672362782	0.2501058789409773	9.821383528286313	2.2440149533455434	4.106377964826281	0.6210151381379869	0.9960069464352129	1.381173225608409	0.0022186662178698122	47.347100613261986	57.47517816995829	-1443.1556724549139	-1780.7541055679924	-2246.5157092078744
9892500	-6075.246664392573	-5471.287804400032	-603.9588599925414	0.4303486104718202	0.2773205786048138	0.08831294591389056	0.20401786500947186	0.2651957733522718	0.46173919091111204	0.08133943188730222	0.1917256038493163	0.3437933376358606	0.3466713017984131	0.09606073454189444	0.2134746260238341	10.038250427468176	1.6342708759721216	3.878731895039961	0.6838472895297408	1.010805692342495	1.3038415290302858	0.0022827167655095153	40.98955678735029	55.77605375310669	-1437.892689201323	-1781.5370346271825	-2251.858080571527
9900000	-6068.3319118577065	-5461.507101439412	-606.8248104182948	0.5066608860009577	0.22837815907407033	0.10949871240636574	0.1554622425186027	0.32999519054145865	0.40021987481987714	0.09131744279555487	0.17846749184311167	0.27973652277692285	0.4215098129708169	0.0824447421422114	0.21630892211005107	8.576650155476036	3.286775459586647	3.570752007926201	0.7130389153160559	0.8565420136744802	1.429052589653825	0.0020127737587409336	40.27137606727248	54.86812616356852	-1432.2237417635986	-1775.012944265797	-2254.2704154100156
