Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	gamma	Theta	pi_trait.1	pi_trait.2	pi_trait.3	pi_trait.4	pi_trait.5	I.1	I.2	I.3	I.4	I.5	I.6	I.7	I.8	I.9	I.10	R_trait.1	R_trait.2	R_trait.3	R_trait.4	R_trait.5	R_trait.6	R_trait.7	R_trait.8	R_trait.9	R_trait.10	mu_trait	psi.height	psi.treeLength	D.treeLikelihood	svs.relGeoRate_Fujian_Guangdong	svs.relGeoRate_Fujian_Guangxi	svs.relGeoRate_Fujian_HongKong	svs.relGeoRate_Fujian_Hunan	svs.relGeoRate_Guangdong_Guangxi	svs.relGeoRate_Guangdong_HongKong	svs.relGeoRate_Guangdong_Hunan	svs.relGeoRate_Guangxi_HongKong	svs.relGeoRate_Guangxi_Hunan	svs.relGeoRate_HongKong_Hunan	D_trait.treeLikelihood
457500	-5955.463310415306	-5833.895218304038	-121.56809211126759	0.35555994905197724	0.18955945498241747	0.21084886393621946	0.24403173202938608	7.861550744059945	0.446463871429322	5.642814960597229	0.20759813054217188	0.21155941165375922	0.23574949490008928	0.20204854905352485	0.14304441385045458	1	1	1	1	1	1	0	1	1	1	0.18112632461825562	0.009516948318808963	0.0024498836362009738	0.004313867511963415	0.2309638983656259	0.007715927374498034	0.1812960761983683	0.08615176171176343	0.18556752199005094	0.11089779027446507	0.3153873451141621	10.875963715401184	77.65595061313992	-5787.907054701101	0.18112632461825562	0.009516948318808963	0.0024498836362009738	0.004313867511963415	0.2309638983656259	0.007715927374498034	0.0	0.08615176171176343	0.18556752199005094	0.11089779027446507	-45.98816360293795
459000	-5954.277322515648	-5832.46510539456	-121.8122171210882	0.35249701356900953	0.18619005757630183	0.21543590411040364	0.24587702474428522	10.25142726329021	0.514587300048389	8.71279325538478	0.20759813054217188	0.21155941165375922	0.21690150846821302	0.2781858583676889	0.08575509096816679	1	0	1	1	1	1	1	1	0	1	0.09040153877918951	0.009516948318808963	0.10409038993961839	0.11805060639076406	0.09463425901300401	0.009440073739547264	0.1812960761983683	0.13507497177431343	0.1303186596966201	0.12717647614976663	0.9062648994365171	10.545222916913515	74.71296112156074	-5781.535830835005	0.09040153877918951	0.0	0.10409038993961839	0.11805060639076406	0.09463425901300401	0.009440073739547264	0.1812960761983683	0.13507497177431343	0.0	0.12717647614976663	-50.92927455955466
460500	-5948.352045282709	-5829.000290796487	-119.35175448622161	0.3323288715745454	0.206358199570766	0.21543590411040364	0.24587702474428522	8.69150329265732	0.31209396836814457	7.494354359503723	0.22822289218260508	0.3295558009226286	0.1447145315414195	0.15536242860740812	0.14214434674593848	1	1	1	1	1	1	1	1	1	1	0.09040153877918951	0.10464320830960483	0.10409038993961839	0.10264096601326701	0.05429884547249429	0.04564074509713358	0.2984381281081342	0.07237633193588161	0.12376764201536256	0.003702204329314715	0.24829013800145797	10.75860805011224	75.612052987474	-5781.088306995933	0.09040153877918951	0.10464320830960483	0.10409038993961839	0.10264096601326701	0.05429884547249429	0.04564074509713358	0.2984381281081342	0.07237633193588161	0.12376764201536256	0.003702204329314715	-47.91198380055424
462000	-5950.673023662689	-5827.623759955915	-123.04926370677373	0.32449972201809585	0.20360167397113865	0.22602157926648053	0.24587702474428522	9.414892893335951	0.37631421924902636	5.870582843930686	0.1459823691167153	0.39882259253833147	0.1147790805873359	0.238121921906352	0.10229403585126512	1	1	1	1	1	1	1	1	1	1	0.1801509195164207	0.018215381456819515	0.20901749363404576	0.14654087279348416	0.006130201828066936	3.290282794110172E-4	0.1377608859402295	0.07237633193588161	0.14492054759367604	0.08455833702196544	0.5284081415715837	10.792460630112801	77.95393181723466	-5780.769365858967	0.1801509195164207	0.018215381456819515	0.20901749363404576	0.14654087279348416	0.006130201828066936	3.290282794110172E-4	0.1377608859402295	0.07237633193588161	0.14492054759367604	0.08455833702196544	-46.854394096948894
463500	-5949.865081272784	-5827.227212709262	-122.63786856352225	0.33648815813579225	0.19392720443559086	0.21769181688856865	0.2518928205400485	10.89370776352174	0.3643191096679316	6.7155121990436415	0.1685739823724151	0.2868827009844419	0.19856403104564974	0.23671437973564582	0.1092649058618472	1	1	1	1	1	0	1	1	1	0	0.04622731513972142	0.018215381456819515	0.0011611776521148753	0.17658686495000164	0.1400538062047662	0.4181897345316871	0.11383252807430488	0.015242732855522162	0.015978114269614846	0.05451234486544794	0.8102506494619621	10.769439374707725	77.51267198238128	-5780.565803425683	0.04622731513972142	0.018215381456819515	0.0011611776521148753	0.17658686495000164	0.1400538062047662	0.0	0.11383252807430488	0.015242732855522162	0.015978114269614846	0.0	-46.66140928357915
465000	-5952.285955587856	-5832.953081566418	-119.3328740214374	0.33648815813579225	0.20612188943532414	0.21769181688856865	0.23969813554031524	7.756058003356919	0.28276012309257303	5.762318989823435	0.1685739823724151	0.2606080124456221	0.2208098787417052	0.23671437973564582	0.11329374670461152	1	1	0	1	0	0	0	1	1	0	0.30215228696574636	0.09457871264466591	0.0011611776521148753	0.008503561418912398	0.06276356770728701	0.20968114776753816	0.11383252807430488	0.015242732855522162	0.015978114269614846	0.17610617064429396	0.7014838835146634	10.686352191001706	75.15973495872262	-5788.335447885561	0.30215228696574636	0.09457871264466591	0.0	0.008503561418912398	0.0	0.0	0.0	0.015242732855522162	0.015978114269614846	0.0	-44.61763368085724
466500	-5953.8411510210635	-5839.060531867202	-114.78061915386085	0.33350235172378884	0.20672666716466176	0.21086960797354148	0.2489013731380082	7.862813590869177	0.3046873306939617	6.061222160708787	0.17456573128472236	0.2981103165948902	0.2208098787417052	0.21862340074424924	0.08789067263443279	1	0	0	0	1	0	1	0	1	1	0.1395445023889286	0.09457871264466591	0.036241305273779	0.008503561418912398	0.055967452504995525	0.015892825509124374	0.18361395549658371	0.11043342539219594	0.1853820140487241	0.169842245322091	0.8947558767032414	11.01433316315984	72.13056298928473	-5794.03773976552	0.1395445023889286	0.0	0.0	0.0	0.055967452504995525	0.0	0.18361395549658371	0.0	0.1853820140487241	0.169842245322091	-45.022792101682185
468000	-5960.942777936543	-5838.449891558139	-122.49288637840455	0.34035454527709685	0.18965336590337478	0.21448577276610825	0.2555063160534204	9.521518205496703	0.41272765280867907	7.6959018203469824	0.17456573128472236	0.19863248196026798	0.1688350180039579	0.31810123537887147	0.13986553337218016	1	1	0	1	1	1	1	0	0	1	0.10686586205840033	0.02985336518029893	0.09839713945407723	0.02727993788720854	0.140525355589437	0.06613527986676472	0.15413676164681375	0.10613994203062645	0.1853820140487241	0.08528434223764952	0.859566661558563	11.280962888626254	78.27964960507587	-5789.117048280226	0.10686586205840033	0.02985336518029893	0.0	0.02727993788720854	0.140525355589437	0.06613527986676472	0.15413676164681375	0.0	0.0	0.08528434223764952	-49.33284327791294
469500	-5960.008673462662	-5835.280737310384	-124.72793615227822	0.34035454527709685	0.18965336590337478	0.22549418312932948	0.24449790569019916	10.201510249882284	0.32809952388432195	9.678980646240921	0.06200895443367126	0.19863248196026798	0.3340781129150675	0.31810123537887147	0.08717921531212164	1	1	0	1	0	0	1	0	1	1	0.19692357185938034	0.02985336518029893	0.2198214711010833	0.02727993788720854	0.020786911785510537	0.06613527986676472	0.15413676164681375	0.10613994203062645	0.0936384164046645	0.08528434223764952	0.3282351853151045	10.97440874659532	77.0776050425811	-5789.301778471288	0.19692357185938034	0.02985336518029893	0.0	0.02727993788720854	0.0	0.0	0.15413676164681375	0.0	0.0936384164046645	0.08528434223764952	-45.97895883909612
471000	-5947.741365024719	-5828.115677978805	-119.62568704591418	0.31823342978915575	0.19763650254477946	0.22061880617655608	0.263511261489509	9.594556304676782	0.28937772216473695	7.39396165805672	0.08712636523503729	0.41083266545653674	0.15775808653388734	0.25710366746241686	0.08717921531212164	1	1	1	1	1	1	1	1	1	1	0.2105953122601339	0.042124919540429906	0.13080000228460403	0.018350192247463565	0.03124801235888733	0.02929335144327376	0.11979352661089365	0.2055468421197431	0.1439629428323053	0.06828489830226608	0.48761845314841074	10.603184244211816	73.68187517605197	-5781.168296215577	0.2105953122601339	0.042124919540429906	0.13080000228460403	0.018350192247463565	0.03124801235888733	0.02929335144327376	0.11979352661089365	0.2055468421197431	0.1439629428323053	0.06828489830226608	-46.94738176322751
472500	-5955.203728143674	-5831.2983677953425	-123.90536034833166	0.3348240641237386	0.2101163064243712	0.20402817184197325	0.25103145760991724	10.902988044221493	0.37969524933630794	6.872691612689724	0.1593375990818491	0.43146327215836733	0.09412373036460464	0.25710366746241686	0.05797173093276195	1	1	0	1	1	1	1	1	1	1	0.22908339711052608	0.03471710224935681	0.16687692311587962	0.2603143381081865	0.07402739349822403	0.02185039626225993	0.05852606062116477	0.027311022557203996	0.09996836746592815	0.027324999011270744	0.29393860586937903	10.957791192713715	78.8254585301743	-5787.0997452290285	0.22908339711052608	0.03471710224935681	0.0	0.2603143381081865	0.07402739349822403	0.02185039626225993	0.05852606062116477	0.027311022557203996	0.09996836746592815	0.027324999011270744	-44.19862256631392
474000	-5954.077330293156	-5832.10195319137	-121.97537710178597	0.3351928291091576	0.18550000461743138	0.2283395133967561	0.2509676528766552	9.018041029404815	0.30280642764985166	6.872691612689724	0.21625858510423068	0.3745422861359858	0.11114362302983258	0.25710366746241686	0.04095183826753401	1	1	1	1	1	1	1	1	1	0	0.07283608183858244	0.04043817761418236	0.13259162937613206	0.12372855526751372	0.07402739349822403	0.012399668273474943	0.2159975086922419	0.11897948938538255	0.09996836746592815	0.10903312858833847	0.2624859428833589	11.270541460771641	79.39382028483037	-5785.330863004465	0.07283608183858244	0.04043817761418236	0.13259162937613206	0.12372855526751372	0.07402739349822403	0.012399668273474943	0.2159975086922419	0.11897948938538255	0.09996836746592815	0.0	-46.771090186904694
475500	-5947.237663848642	-5827.879114077036	-119.35854977160534	0.3423094740461097	0.20846911679109587	0.20273685368777283	0.24648455547502185	10.89327981192839	0.34174833253440284	8.395927274403748	0.24144251824591173	0.305672903853902	0.08104686277186468	0.22252376143587674	0.1493139536924448	1	0	0	1	1	1	1	1	1	0	0.1406472614999546	0.011456501168342324	0.015100141911272458	0.12372855526751372	0.07402739349822403	0.04138134471931498	0.2159975086922419	0.11676092949431612	0.21121744312414859	0.04968292062467192	0.3676193050564062	10.892722072195443	74.9717076963404	-5783.444131436689	0.1406472614999546	0.0	0.0	0.12372855526751372	0.07402739349822403	0.04138134471931498	0.2159975086922419	0.11676092949431612	0.21121744312414859	0.0	-44.43498264034732
477000	-5953.011283574338	-5835.425010948662	-117.58627262567632	0.32082979719981625	0.22263707544029399	0.20541188530504897	0.25112124205484104	9.619920733015487	0.34174833253440284	7.212801720725109	0.2203398413902001	0.2400932719620073	0.16772917151947103	0.22215880630733895	0.1496789088209826	1	1	1	0	1	1	0	1	1	0	0.15533532946047257	0.11883506273191295	0.008889651465064432	0.02256048415015112	0.1328645386231268	0.026693276758797006	0.17199682622597087	0.10192446683568437	0.21949465321712372	0.04140571053169678	0.33969798501515425	11.271513848261046	75.81911207888328	-5790.94333836913	0.15533532946047257	0.11883506273191295	0.008889651465064432	0.0	0.1328645386231268	0.026693276758797006	0.0	0.10192446683568437	0.21949465321712372	0.0	-44.48167257953165
478500	-5950.41002049454	-5830.132080518183	-120.27793997635658	0.3297480526789767	0.1919276465166361	0.2308550966383	0.24746920416608745	8.059100067626098	0.34185409242017734	6.1263285975038215	0.1914740411590893	0.3102039215366925	0.138584473450432	0.1714733979230082	0.18826416593077797	1	1	0	1	1	1	1	1	1	1	0.3327297474443077	0.10652788831043553	0.024246438963781723	0.10248981564187314	0.05083580592343051	0.026693276758797006	0.020943284797994594	0.07080161914494197	0.15789640884398326	0.1068357141704552	0.5980084773502458	11.067721245752212	76.57727218790981	-5782.836314608262	0.3327297474443077	0.10652788831043553	0.0	0.10248981564187314	0.05083580592343051	0.026693276758797006	0.020943284797994594	0.07080161914494197	0.15789640884398326	0.1068357141704552	-47.29576590992072
480000	-5953.189928830883	-5832.706171582576	-120.48375724830773	0.34044396584831693	0.1919276465166361	0.20611263588355855	0.2615157517514887	7.93984957522938	0.5256128941008262	6.1263285975038215	0.12538052305185304	0.3501946162643539	0.20828620994799657	0.23756691603024446	0.07857173470555202	1	1	1	1	1	1	1	1	1	1	0.39216912346314786	0.01904691602925372	0.024246438963781723	0.10314295710033464	0.24108004027445756	0.026693276758797006	0.020943284797994594	0.0447341734856103	0.08120059243346969	0.04674319669315354	0.6001981837239359	11.186181804670726	77.49124713236363	-5786.941412296967	0.39216912346314786	0.01904691602925372	0.024246438963781723	0.10314295710033464	0.24108004027445756	0.026693276758797006	0.020943284797994594	0.0447341734856103	0.08120059243346969	0.04674319669315354	-45.764759285608434
481500	-5938.715675757128	-5819.814656335392	-118.90101942173604	0.35447026509144347	0.1919276465166361	0.21600692460893897	0.23759516378298173	9.241611831511166	0.37050536369591486	5.155898430033531	0.18485721376493436	0.23681544223658108	0.20828620994799657	0.2705962017701669	0.09944493228032104	1	1	1	1	1	1	1	1	1	1	0.3952950763759415	0.005916633360630906	0.024246438963781723	0.012421606566982601	0.22186787712143607	0.026693276758797006	0.020943284797994594	0.0447341734856103	0.1788239727844937	0.06905765978433229	0.5518483315541791	11.226779453874759	75.60542929580768	-5775.88822191959	0.3952950763759415	0.005916633360630906	0.024246438963781723	0.012421606566982601	0.22186787712143607	0.026693276758797006	0.020943284797994594	0.0447341734856103	0.1788239727844937	0.06905765978433229	-43.92643441580164
483000	-5951.585233336362	-5830.076346846289	-121.50888649007264	0.35447026509144347	0.1873368985274513	0.23052888828458185	0.22766394809652366	8.096484669048058	0.3186152624732971	7.672228596192326	0.1308155726158382	0.29085708338567723	0.1648889468842354	0.29685696211096424	0.11658143500328488	1	1	1	1	1	1	1	1	1	1	0.3436058713298633	0.005916633360630906	0.07593564400985994	0.14217595924936885	0.18921591456497472	0.026693276758797006	0.020943284797994594	0.038770235201576526	0.14969428781688213	0.0070488929100527425	0.5824072926744418	10.90668242299682	77.6090158512833	-5784.743131659821	0.3436058713298633	0.005916633360630906	0.07593564400985994	0.14217595924936885	0.18921591456497472	0.026693276758797006	0.020943284797994594	0.038770235201576526	0.14969428781688213	0.0070488929100527425	-45.33321518646809
484500	-5950.274803158223	-5831.943268354377	-118.3315348038459	0.34093782982153403	0.19770657657957716	0.2238288874343703	0.23752670616451885	9.092656819378343	0.3469620771269759	7.348152917410103	0.0892665195697036	0.16942576305496193	0.1648889468842354	0.43458102969255763	0.1418377407985414	1	1	0	1	1	1	1	1	1	1	0.3308416843088385	0.005916633360630906	0.07593564400985994	0.14217595924936885	0.13247549656131943	0.08921648726952194	0.053291242707736886	6.394847847645962E-4	0.16245847483790696	0.0070488929100527425	0.5967250716058411	10.389628220001502	72.71262231635579	-5785.530497362206	0.3308416843088385	0.005916633360630906	0.0	0.14217595924936885	0.13247549656131943	0.08921648726952194	0.053291242707736886	6.394847847645962E-4	0.16245847483790696	0.0070488929100527425	-46.41277099217134
486000	-5945.70572274699	-5828.829503569528	-116.87621917746178	0.3496978484819188	0.19770657657957716	0.2150688687739855	0.23752670616451885	10.851635462480449	0.25872309580084	7.240739046752475	0.0892665195697036	0.1992075580736251	0.26322990857804224	0.1257832443804497	0.3225127693981793	1	1	1	0	1	1	0	1	1	1	0.33964645797050935	0.005916633360630906	0.024710769271149912	0.12125448140222066	0.16054075683620253	0.08921648726952194	0.02940646573481758	0.023799099248591526	0.12725398355419754	0.07825486535215877	0.42201967432244647	10.61575035789079	72.27434989377893	-5781.268080097222	0.33964645797050935	0.005916633360630906	0.024710769271149912	0.0	0.16054075683620253	0.08921648726952194	0.0	0.023799099248591526	0.12725398355419754	0.07825486535215877	-47.561423472306615
487500	-5939.256237007059	-5823.335355085617	-115.92088192144205	0.3496978484819188	0.19934041836031993	0.21120247777284037	0.2397592553849212	9.77319816993999	0.35182451753734517	6.009438894119133	0.11472641222604588	0.1992075580736251	0.2147430334315063	0.2553597933711984	0.21596320289762425	1	1	0	0	1	1	1	1	1	1	0.37211255866078274	0.005916633360630906	0.14117584691123375	0.028347735333936558	0.23749361402506675	0.08921648726952194	0.007985435118698429	0.023799099248591526	0.039256056291179085	0.05469653378035902	0.3730659705376858	10.721051654471685	71.2356658375366	-5779.412791027008	0.37211255866078274	0.005916633360630906	0.0	0.0	0.23749361402506675	0.08921648726952194	0.007985435118698429	0.023799099248591526	0.039256056291179085	0.05469653378035902	-43.92256405860923
489000	-5937.742210743481	-5823.064186319889	-114.67802442359208	0.3454019477737509	0.1911877783817887	0.2078582150715338	0.25555205877292697	8.41284011323585	0.35182451753734517	6.012875996538594	0.16660203660931933	0.2329327561908812	0.2147430334315063	0.16975897087066888	0.21596320289762425	1	1	1	1	1	1	1	1	1	1	0.3917922309967934	0.04340289525267544	0.0749546462182544	0.028347735333936558	0.14842835438805568	0.08921648726952194	0.007985435118698429	0.08194276868448877	0.11160437683454939	0.02232506990302666	0.37042847024914644	10.709533530886667	70.4889902196428	-5778.399612882362	0.3917922309967934	0.04340289525267544	0.0749546462182544	0.028347735333936558	0.14842835438805568	0.08921648726952194	0.007985435118698429	0.08194276868448877	0.11160437683454939	0.02232506990302666	-44.664573437526705
